SampleIndex,Value
5344,720.21015
5345,863.32769
5346,722.53028
5347,777.25576
5348,748.57804
5349,767.88468
5350,858.90508
5351,816.06176
5352,768.8852
5353,755.919
5354,767.51637
5355,805.3136
5356,790.71687
5357,876.49297
5358,776.36151
5359,815.25389
5360,771.8433
5361,760.09893
5362,765.7397
5363,803.3754
5364,755.36528
5365,777.35027
5366,1040.9262
5367,991.26625
5368,1188.54605
5369,950.80207
5370,811.95074
5371,862.6744
5372,1028.96699
5373,885.48091
5374,841.87745
5375,804.39831
5376,880.73851
5377,890.01775
5378,914.23281
5379,885.09578
5380,1060.14583
5381,904.96912
5382,869.25603
5383,826.02451
5384,835.23114
5385,817.85414
5386,911.41815
5387,895.30859
5388,885.60912
5389,898.76625
5390,965.79354
5391,972.0798
5392,966.9196
5393,934.12489
5394,900.87969
5395,811.29731
5396,876.17622
5397,1003.46984
5398,889.06255
5399,938.96102
5400,920.05895
5401,952.28002
5402,976.38853
5403,1037.46082
5404,950.91854
5405,908.95212
5406,868.94177
5407,908.02991
5408,919.50898
5409,938.76862
5410,879.82143
5411,855.27351
5412,990.43149
5413,971.1143
5414,844.52425
5415,887.23259
5416,933.43495
5417,857.01661
5418,898.31954
5419,895.06299
5420,892.43025
5421,869.39474
5422,843.61666
5423,851.8411
5424,896.01869
5425,844.5447
5426,855.47484
5427,855.86519
5428,859.97304
5429,825.44978
5430,839.09273
5431,874.47363
5432,821.28224
5433,838.98557
5434,860.33282
5435,910.83776
5436,831.98865
5437,847.09461
5438,864.83633
5439,882.96026
5440,896.97192
5441,943.47491
5442,879.95347
5443,827.22436
5444,801.81896
5445,841.19474
5446,850.98685
5447,908.97058
5448,807.52841
5449,819.1404
5450,839.63347
5451,851.36013
5452,849.42558
5453,946.788
5454,888.97528
5455,977.13434
5456,893.92017
5457,992.92244
5458,908.3529
5459,931.14635
5460,893.5153
5461,850.95649
5462,942.44938
5463,984.35751
5464,853.82927
5465,773.04111
5466,760.48115
5467,825.54085
5468,806.69471
5469,891.85189
5470,901.86928
5471,856.78445
5472,866.89211
5473,832.88458
5474,864.14745
5475,814.00243
5476,787.24547
5477,865.03208
5478,976.69437
5479,1154.81141
5480,971.98076
5481,696.52881
5482,827.01694
5483,677.06796
5484,715.70192
5485,734.91672
5486,788.87466
5487,826.8577
5488,820.6524
5489,781.42387
5490,871.76658
5491,781.6465
5492,826.65311
5493,744.45958
5494,722.25022
5495,690.91567
5496,699.3454
5497,701.89379
5498,688.12547
5499,751.44653
5500,776.14971
5501,744.53343
5502,745.10379
5503,720.98683
5504,734.80642
5505,728.52989
5506,863.95827
5507,776.19358
5508,734.39241
5509,761.36558
5510,682.2359
5511,641.1179
5512,773.45946
5513,685.5865
5514,691.60962
5515,660.33628
5516,672.2022
5517,778.60673
5518,828.36633
5519,722.07467
5520,806.76245
5521,759.55216
5522,747.11965
5523,639.19753
5524,652.44282
5525,703.21918
5526,686.29784
5527,688.42447
5528,676.08659
5529,674.02494
5530,651.0107
5531,655.6964
5532,695.81182
5533,740.44523
5534,685.51163
5535,718.41552
5536,928.19005
5537,780.90089
5538,679.93982
5539,698.58751
5540,722.56599
5541,757.66813
5542,716.11049
5543,678.27647
5544,676.42586
5545,674.47608
5546,674.84358
5547,708.30416
5548,828.48285
5549,745.41476
5550,763.02423
5551,793.98477
5552,837.74262
5553,839.636
5554,888.53638
5555,865.37765
5556,872.76763
5557,857.15387
5558,920.10235
5559,828.80423
5560,806.24356
5561,738.34633
5562,763.15258
5563,825.58922
5564,768.78634
5565,774.47484
5566,807.3583
5567,746.54996
5568,885.97442
5569,856.01341
5570,1113.78488
5571,1041.52152
5572,1046.66444
5573,977.34509
5574,1331.65689
5575,1274.34978
5576,1077.95357
5577,1069.58244
5578,976.6403
5579,921.21484
5580,850.55577
5581,879.25272
5582,822.61335
5583,818.50795
5584,841.98271
5585,901.27093
5586,913.62028
5587,983.78655
5588,934.78922
5589,1058.65985
5590,1078.74715
5591,900.94492
5592,898.9754
5593,912.70325
5594,841.60649
5595,918.60359
5596,1072.10049
5597,955.13373
5598,905.2679
5599,941.83338
5600,954.1682
5601,879.94167
5602,846.38872
5603,977.82508
5604,960.61425
5605,956.66486
5606,969.02156
5607,913.80377
5608,998.10493
5609,1044.73247
5610,893.38443
5611,872.74361
5612,875.77562
5613,850.43132
5614,871.47795
5615,919.02565
5616,898.3115
5617,899.24889
5618,894.62469
5619,868.73947
5620,878.38193
5621,847.38307
5622,860.56574
5623,853.95407
5624,900.55326
5625,826.03125
5626,817.2378
5627,828.52318
5628,857.73457
5629,842.20035
5630,827.38696
5631,854.17912
5632,902.22954
5633,824.68879
5634,840.86226
5635,875.75589
5636,860.50548
5637,846.37333
5638,809.80457
5639,786.36415
5640,820.02597
5641,826.82229
5642,863.31985
5643,887.61577
5644,863.36563
5645,810.50979
5646,876.65437
5647,842.45576
5648,834.36396
5649,890.28977
5650,868.09162
5651,872.55733
5652,790.27356
5653,836.52093
5654,823.37092
5655,837.65616
5656,890.46096
5657,896.582
5658,890.18053
5659,869.49262
5660,828.93471
5661,820.62009
5662,893.73742
5663,921.07445
5664,841.60228
5665,856.4335
5666,869.93949
5667,850.5698
5668,845.87046
5669,796.66712
5670,864.12304
5671,900.47727
5672,887.03148
5673,889.18092
5674,775.84057
5675,804.63684
5676,841.90464
5677,750.00989
5678,754.89259
5679,732.92233
5680,729.5062
5681,703.33382
5682,695.57846
5683,643.27211
5684,742.20402
5685,1073.13316
5686,1070.76895
5687,826.6867
5688,753.18706
5689,720.3826
5690,840.38463
5691,775.08862
5692,817.05213
5693,733.8441
5694,737.78518
5695,786.02205
5696,744.19674
5697,687.67797
5698,639.6165
5699,665.42352
5700,702.17853
5701,718.80446
5702,751.22181
5703,774.13153
5704,787.66259
5705,676.32363
5706,763.28495
5707,767.37393
5708,684.24723
5709,693.59025
5710,731.95793
5711,779.21252
5712,849.45608
5713,697.79883
5714,680.72281
5715,715.18332
5716,659.32647
5717,708.13824
5718,784.14973
5719,762.83783
5720,685.39073
5721,737.05425
5722,709.8035
5723,770.95397
5724,727.19647
5725,663.17542
5726,667.53095
5727,752.32952
5728,741.42776
5729,728.0153
5730,690.24415
5731,702.02902
5732,847.2742
5733,764.67958
5734,693.03613
5735,696.90404
5736,711.84819
5737,723.09488
5738,802.6453
5739,729.1318
5740,675.90865
5741,671.3863
5742,699.51043
5743,758.78322
5744,779.01798
5745,768.07843
5746,729.42201
5747,688.75002
5748,755.81101
5749,851.71205
5750,840.38654
5751,829.33441
5752,775.70073
5753,828.36592
5754,852.67448
5755,763.28055
5756,763.83288
5757,845.84674
5758,808.64025
5759,836.24131
5760,909.48434
5761,993.03459
5762,903.01257
5763,854.32669
5764,849.95948
5765,824.80745
5766,890.6797
5767,928.3888
5768,999.0453
5769,1023.80861
5770,1085.73831
5771,933.76066
5772,904.19533
5773,1024.85471
5774,1263.09671
5775,882.10545
5776,946.66387
5777,935.65623
5778,1011.3124
5779,971.62734
5780,1316.91836
5781,1144.45013
5782,875.51163
5783,957.27906
5784,986.68647
5785,1083.35376
5786,999.30297
5787,951.16209
5788,957.1383
5789,898.36367
5790,827.22437
5791,850.52954
5792,967.23521
5793,1059.51482
5794,906.70643
5795,915.26921
5796,830.26822
5797,835.32867
5798,829.28158
5799,916.0273
5800,975.18746
5801,967.60993
5802,1008.13452
5803,992.13865
5804,1040.28257
5805,1089.09189
5806,881.1846
5807,946.81513
5808,957.82262
5809,918.31748
5810,917.75953
5811,920.75116
5812,828.81121
5813,812.28471
5814,882.21087
5815,848.92385
5816,852.44717
5817,872.92794
5818,842.53689
5819,835.49146
5820,867.36557
5821,825.41159
5822,877.18093
5823,916.87338
5824,894.35487
5825,812.30968
5826,797.81433
5827,786.4889
5828,816.0764
5829,875.18335
5830,842.0326
5831,848.97921
5832,832.36098
5833,815.5585
5834,783.71629
5835,846.04702
5836,806.7373
5837,820.12067
5838,815.29324
5839,837.84053
5840,758.86874
5841,742.88117
5842,784.1013
5843,881.01644
5844,913.77313
5845,864.52996
5846,838.02811
5847,871.68166
5848,764.89412
5849,801.31397
5850,825.18593
5851,844.12366
5852,822.29829
5853,808.78705
5854,801.41646
5855,781.0857
5856,771.75146
5857,794.69726
5858,873.27481
5859,874.70071
5860,836.21906
5861,921.61059
5862,866.64823
5863,810.85837
5864,799.54739
5865,873.79877
5866,803.49521
5867,942.21629
5868,971.47742
5869,757.81417
5870,775.36204
5871,768.07226
5872,702.97536
5873,722.6452
5874,747.96514
5875,834.25124
5876,879.9133
5877,825.23347
5878,715.05273
5879,838.43511
5880,852.00876
5881,759.87153
5882,720.48263
5883,701.73311
5884,713.86869
5885,677.8245
5886,717.2689
5887,675.24058
5888,723.60719
5889,718.34382
5890,904.10038
5891,1108.4488
5892,1034.771946
5893,643.23897
5894,637.92873
5895,729.61128
5896,773.98276
5897,740.89186
5898,806.65095
5899,753.84109
5900,664.54499
5901,688.51018
5902,779.25877
5903,764.5995
5904,715.05221
5905,746.98754
5906,778.21366
5907,748.83057
5908,788.62809
5909,704.06904
5910,737.95476
5911,672.30076
5912,761.17765
5913,717.94297
5914,739.46588
5915,696.90116
5916,703.66939
5917,760.16455
5918,889.15418
5919,755.52428
5920,750.46713
5921,759.98854
5922,747.94438
5923,765.35608
5924,791.48572
5925,782.52096
5926,718.71433
5927,713.84839
5928,845.5973
5929,826.71672
5930,763.51789
5931,716.5766
5932,724.81894
5933,709.07574
5934,707.20177
5935,711.44612
5936,725.21425
5937,792.67192
5938,752.43132
5939,765.08864
5940,746.38367
5941,731.6992
5942,748.13554
5943,764.41737
5944,818.32219
5945,864.77435
5946,833.67471
5947,799.67508
5948,837.34219
5949,781.97875
5950,823.47389
5951,787.95532
5952,818.39766
5953,816.26766
5954,783.58208
5955,780.6496
5956,865.95089
5957,899.47499
5958,876.13773
5959,778.40292
5960,804.29618
5961,802.99979
5962,795.26092
5963,933.64147
5964,1166.64488
5965,1224.98396
5966,951.05283
5967,844.7099
5968,963.64568
5969,1008.19444
5970,1072.85647
5971,966.88986
5972,988.80992
5973,886.39805
5974,908.22231
5975,924.30067
5976,927.20788
5977,1095.07553
5978,1151.65557
5979,938.48824
5980,895.36366
5981,980.56708
5982,908.84098
5983,901.31259
5984,998.15091
5985,1010.77392
5986,1269.26264
5987,1109.42232
5988,986.76809
5989,1047.79453
5990,921.9598
5991,822.41717
5992,855.71777
5993,925.8473
5994,1046.66028
5995,909.30178
5996,944.91075
5997,853.82047
5998,808.66346
5999,859.01659
6000,1001.72627
6001,1042.54696
6002,874.95784
6003,911.6766
6004,979.97092
6005,939.06408
6006,909.53665
6007,907.45874
6008,961.89617
6009,986.28591
6010,887.6603
6011,897.77681
6012,838.63952
6013,813.25233
6014,871.79355
6015,876.21996
6016,850.1508
6017,800.36317
6018,799.21379
6019,787.15527
6020,808.98051
6021,832.49641
6022,871.52519
6023,828.28537
6024,877.23436
6025,836.94481
6026,864.4147
6027,834.22746
6028,808.55897
6029,787.99796
6030,799.05315
6031,775.12917
6032,758.44687
6033,777.05017
6034,798.56487
6035,783.92584
6036,749.74849
6037,766.84556
6038,810.39086
6039,793.76145
6040,757.59603
6041,869.50452
6042,804.8633
6043,847.97525
6044,843.50196
6045,911.04373
6046,760.89818
6047,756.12118
6048,824.16606
6049,829.82838
6050,767.52052
6051,753.10894
6052,782.42992
6053,762.51008
6054,728.01337
6055,797.7144
6056,774.43645
6057,824.45538
6058,771.05172
6059,784.99762
6060,834.00911
6061,827.51726
6062,752.6487
6063,831.08709
6064,834.08961
6065,834.63782
6066,895.41376
6067,886.45587
6068,787.9522
6069,810.81683
6070,818.69232
6071,849.98082
6072,798.52064
6073,717.37253
6074,826.62052
6075,804.47847
6076,815.30732
6077,735.60329
6078,758.66362
6079,794.24593
6080,766.24955
6081,682.62274
6082,749.02973
6083,666.75726
6084,649.3702
6085,689.46063
6086,835.39212
6087,801.59884
6088,818.84011
6089,733.62538
6090,853.64937
6091,735.87641
6092,762.04499
6093,741.974856
6094,872.91489
6095,675.59966
6096,800.12444
6097,1077.96769
6098,930.67495
6099,673.96541
6100,661.06668
6101,697.50914
6102,674.37983
6103,723.1608
6104,849.20605
6105,894.7344
6106,763.66278
6107,824.04834
6108,810.73281
6109,880.91313
6110,812.83927
6111,708.35545
6112,852.38896
6113,770.95148
6114,747.33569
6115,791.28511
6116,750.99246
6117,756.24539
6118,810.47719
6119,768.38524
6120,842.27771
6121,847.87852
6122,725.78172
6123,781.71503
6124,945.82748
6125,820.92213
6126,751.42098
6127,758.35273
6128,752.44905
6129,718.88562
6130,725.33375
6131,743.77826
6132,767.65681
6133,740.73911
6134,736.85117
6135,831.02328
6136,841.63036
6137,789.03411
6138,787.35018
6139,820.37492
6140,856.82563
6141,832.50336
6142,808.68958
6143,841.04727
6144,809.78173
6145,807.5116
6146,810.75328
6147,789.92875
6148,791.38278
6149,786.23013
6150,768.22172
6151,833.61553
6152,860.55762
6153,909.20267
6154,926.35411
6155,858.85342
6156,854.85265
6157,862.99024
6158,836.57155
6159,940.2552
6160,1218.1555
6161,973.13078
6162,882.62685
6163,843.51182
6164,833.4112
6165,852.8873
6166,941.2603
6167,938.01583
6168,868.76116
6169,871.80269
6170,841.77628
6171,895.1641
6172,886.42813
6173,1011.24047
6174,1073.20592
6175,952.77465
6176,884.85024
6177,936.18075
6178,1008.55674
6179,985.56954
6180,1006.25897
6181,949.31656
6182,1098.34213
6183,926.42857
6184,882.01724
6185,857.42153
6186,910.47259
6187,922.89997
6188,846.11836
6189,909.35707
6190,966.132
6191,932.82984
6192,1290.44826
6193,1134.97572
6194,810.56467
6195,858.70186
6196,1009.69824
6197,1008.68459
6198,893.34613
6199,929.29675
6200,824.73234
6201,852.25176
6202,831.68322
6203,1004.56213
6204,901.29953
6205,937.06906
6206,895.28287
6207,920.81457
6208,913.18601
6209,825.62108
6210,844.18035
6211,830.75384
6212,853.48596
6213,783.10645
6214,829.63341
6215,867.46209
6216,852.39595
6217,856.89935
6218,842.2377
6219,791.13889
6220,778.1748
6221,835.07977
6222,858.66191
6223,852.4476
6224,905.93972
6225,767.79691
6226,777.46788
6227,745.88431
6228,737.25105
6229,728.92144
6230,735.72828
6231,755.66045
6232,735.50415
6233,725.53907
6234,751.68469
6235,825.41073
6236,811.3881
6237,825.96997
6238,777.3115
6239,798.71667
6240,756.06202
6241,806.89668
6242,766.72017
6243,839.25264
6244,780.85567
6245,794.6238
6246,784.0895
6247,727.80368
6248,720.3235
6249,758.96345
6250,758.69159
6251,758.69748
6252,781.30727
6253,787.36578
6254,773.32583
6255,812.53205
6256,741.66028
6257,765.70567
6258,818.44828
6259,817.05906
6260,806.45263
6261,835.15291
6262,826.61475
6263,755.19751
6264,747.26507
6265,748.78798
6266,808.22537
6267,839.20076
6268,741.20496
6269,783.93666
6270,774.75929
6271,761.19258
6272,803.35646
6273,776.09906
6274,876.69835
6275,844.69263
6276,793.5243
6277,786.1131
6278,858.39505
6279,766.88152
6280,673.10357
6281,733.61554
6282,824.00647
6283,947.83677
6284,844.90587
6285,708.73106
6286,687.89967
6287,783.42361
6288,797.12703
6289,830.02166
6290,873.63676
6291,740.1422
6292,827.45898
6293,748.35865
6294,757.467498
6295,764.96092
6296,798.76769
6297,835.32237
6298,847.10679
6299,772.1494
6300,832.33388
6301,707.38011
6302,732.88838
6303,1120.72231
6304,1025.40874
6305,781.72154
6306,809.76308
6307,808.90079
6308,774.72903
6309,837.71686
6310,874.55842
6311,805.67957
6312,952.38358
6313,847.26984
6314,864.91726
6315,745.421
6316,762.96197
6317,800.5415
6318,860.1877
6319,802.03514
6320,885.34439
6321,858.28768
6322,854.11325
6323,768.08323
6324,793.23391
6325,780.99963
6326,790.2057
6327,783.59206
6328,790.02213
6329,786.86596
6330,788.81964
6331,767.38842
6332,784.67759
6333,787.23146
6334,810.32812
6335,800.22571
6336,847.83266
6337,882.38993
6338,889.85291
6339,850.56881
6340,876.10581
6341,995.2705
6342,933.69597
6343,856.41169
6344,811.99209
6345,783.59351
6346,781.28412
6347,782.77424
6348,816.96852
6349,850.56667
6350,848.23131
6351,816.51335
6352,898.5633
6353,841.30823
6354,921.17652
6355,1078.94839
6356,1034.29223
6357,980.57233
6358,874.44494
6359,814.08251
6360,812.70448
6361,861.15309
6362,897.14278
6363,851.72341
6364,809.64604
6365,783.95382
6366,766.19548
6367,793.82074
6368,799.48311
6369,907.43576
6370,983.44002
6371,907.05167
6372,990.83052
6373,1014.87742
6374,1005.09805
6375,902.77285
6376,880.61874
6377,886.08038
6378,883.37957
6379,983.54059
6380,937.97403
6381,783.72433
6382,792.07374
6383,877.9416
6384,807.75112
6385,854.38884
6386,1103.80758
6387,932.55433
6388,838.02707
6389,797.70644
6390,842.23077
6391,858.82421
6392,1058.71557
6393,1159.06085
6394,846.61169
6395,878.03539
6396,972.67429
6397,842.70018
6398,1132.49297
6399,1040.45129
6400,800.9606
6401,900.33925
6402,901.45461
6403,775.88874
6404,843.94778
6405,896.7938
6406,815.41312
6407,968.88214
6408,988.06859
6409,798.95673
6410,797.34993
6411,822.37292
6412,949.46743
6413,796.35455
6414,811.9718
6415,745.94732
6416,747.46027
6417,756.58383
6418,747.42493
6419,804.31808
6420,901.71465
6421,823.11395
6422,713.28906
6423,758.19791
6424,819.43782
6425,768.66675
6426,859.2854
6427,821.86866
6428,755.85415
6429,709.77049
6430,742.01693
6431,778.99524
6432,743.07036
6433,751.08833
6434,747.99881
6435,859.9767
6436,768.54675
6437,792.41058
6438,706.49719
6439,696.87881
6440,743.07228
6441,741.91539
6442,771.74959
6443,810.65649
6444,720.56916
6445,723.51863
6446,741.54336
6447,785.47973
6448,733.60543
6449,774.00954
6450,733.41752
6451,718.15965
6452,706.51002
6453,770.21555
6454,752.82963
6455,767.18237
6456,730.31735
6457,734.92952
6458,824.17502
6459,886.00936
6460,716.79088
6461,777.09121
6462,829.16781
6463,765.58278
6464,820.8941
6465,816.69532
6466,726.33316
6467,776.87605
6468,854.61053
6469,836.26159
6470,892.16884
6471,789.37679
6472,766.74278
6473,743.1537
6474,820.02276
6475,830.45819
6476,809.63898
6477,802.90965
6478,858.61479
6479,877.51083
6480,878.7861
6481,745.73571
6482,827.38355
6483,774.57212
6484,837.74879
6485,865.41745
6486,937.96332
6487,867.73268
6488,880.68385
6489,777.83096
6490,839.40456
6491,900.97664
6492,939.81369
6493,802.5256
6494,753.2025
6495,787.048109
6496,837.50723
6497,832.62504
6498,815.35042
6499,716.44105
6500,741.07119
6501,764.70413
6502,898.57773
6503,790.19166
6504,834.0407
6505,881.90457
6506,821.6666
6507,809.42104
6508,799.65169
6509,1059.24007
6510,993.06065
6511,793.20795
6512,899.57506
6513,834.95709
6514,787.62384
6515,798.65509
6516,967.91907
6517,1013.79799
6518,927.0367
6519,876.14927
6520,789.93706
6521,772.27713
6522,831.36008
6523,893.65937
6524,789.09656
6525,827.31502
6526,811.02268
6527,844.0904
6528,891.76851
6529,878.14027
6530,874.71056
6531,858.42664
6532,884.59274
6533,957.44709
6534,888.2535
6535,837.35531
6536,840.72579
6537,806.86032
6538,817.15357
6539,835.04087
6540,847.0469
6541,827.27902
6542,815.38493
6543,812.70709
6544,808.48102
6545,809.09134
6546,879.33966
6547,886.67739
6548,858.20443
6549,875.61072
6550,1033.70935
6551,869.73313
6552,912.4738
6553,962.90328
6554,942.56066
6555,873.77111
6556,811.48482
6557,854.99567
6558,839.17093
6559,806.08442
6560,859.14078
6561,820.83618
6562,778.48779
6563,753.99906
6564,771.62464
6565,821.22405
6566,844.17615
6567,791.89166
6568,797.40966
6569,859.42374
6570,888.77183
6571,883.03151
6572,1012.83784
6573,1085.31832
6574,921.44718
6575,909.66372
6576,911.68154
6577,775.1629
6578,724.85899
6579,797.81529
6580,798.20296
6581,795.99862
6582,789.39161
6583,845.3495
6584,742.2348
6585,755.30822
6586,935.23814
6587,891.71723
6588,969.7051
6589,893.9564
6590,1028.30667
6591,841.60586
6592,795.76108
6593,821.96581
6594,740.045
6595,754.50295
6596,773.95539
6597,860.9611
6598,805.38125
6599,918.64088
6600,752.62567
6601,809.94911
6602,855.13108
6603,777.44101
6604,1186.34236
6605,1061.91278
6606,743.46332
6607,851.26032
6608,866.80461
6609,815.7754
6610,730.60999
6611,714.66661
6612,766.126
6613,829.79233
6614,827.57561
6615,865.22279
6616,886.02678
6617,776.56534
6618,758.49645
6619,716.94652
6620,700.20038
6621,826.51623
6622,737.5576
6623,753.08173
6624,755.86015
6625,721.93966
6626,775.43852
6627,789.93747
6628,711.65959
6629,776.64408
6630,779.80155
6631,872.36651
6632,728.26967
6633,810.44103
6634,720.42607
6635,735.1048
6636,765.90236
6637,790.26557
6638,693.70559
6639,698.41277
6640,682.06313
6641,723.16496
6642,723.05
6643,723.85623
6644,728.14032
6645,750.89249
6646,690.23132
6647,757.91046
6648,768.31239
6649,734.10963
6650,763.7273
6651,724.27606
6652,732.29578
6653,753.36281
6654,785.09361
6655,836.57841
6656,850.30654
6657,806.93756
6658,832.91561
6659,757.45223
6660,777.31398
6661,781.18273
6662,822.17089
6663,886.11574
6664,859.78197
6665,768.92957
6666,788.23737
6667,757.80116
6668,766.27878
6669,937.42644
6670,863.83868
6671,801.63248
6672,834.09733
6673,819.6474
6674,793.12438
6675,939.97278
6676,886.42734
6677,775.51234
6678,769.19626
6679,881.53008
6680,895.47542
6681,902.24516
6682,1001.52123
6683,868.10907
6684,860.28092
6685,837.01687
6686,873.61466
6687,948.56558
6688,975.25507
6689,819.85964
6690,899.84951
6691,901.50571
6692,945.83269
6693,828.37677
6694,862.28869
6695,869.02576
6696,820.659071
6697,800.45318
6698,765.08362
6699,815.82969
6700,898.82947
6701,953.27004
6702,835.38443
6703,828.00979
6704,880.98306
6705,874.40261
6706,1015.25434
6707,925.86637
6708,898.04495
6709,818.89388
6710,757.08956
6711,808.41532
6712,1125.60175
6713,967.94396
6714,886.30527
6715,1204.17156
6716,1129.38636
6717,894.7791
6718,947.20299
6719,868.35991
6720,825.76492
6721,805.11028
6722,826.34241
6723,874.06189
6724,902.89804
6725,881.05023
6726,875.09206
6727,860.37329
6728,973.90786
6729,902.08827
6730,828.28852
6731,862.58763
6732,908.46943
6733,820.81503
6734,792.02173
6735,798.94363
6736,826.13823
6737,803.43584
6738,802.0067
6739,843.00791
6740,825.81932
6741,845.69478
6742,901.72346
6743,863.52084
6744,878.73296
6745,1033.82118
6746,905.98698
6747,834.38632
6748,908.47637
6749,853.33737
6750,838.33474
6751,820.22974
6752,801.2652
6753,915.9563
6754,955.46586
6755,812.13464
6756,801.80234
6757,886.28654
6758,816.43393
6759,833.09314
6760,795.79219
6761,817.47675
6762,775.79188
6763,769.86447
6764,758.06677
6765,854.6758
6766,811.04449
6767,766.53431
6768,861.32836
6769,852.67301
6770,805.66987
6771,922.72222
6772,881.01714
6773,876.16778
6774,904.6097
6775,817.49295
6776,849.22436
6777,716.58647
6778,727.98162
6779,765.94611
6780,759.71876
6781,737.9627
6782,739.33406
6783,673.85624
6784,779.6855
6785,792.66485
6786,739.6362
6787,845.71636
6788,783.0315
6789,915.25669
6790,872.58889
6791,733.44404
6792,773.02035
6793,833.17016
6794,951.64736
6795,686.62943
6796,660.88651
6797,681.41843
6798,659.23372
6799,711.17719
6800,780.96194
6801,873.19421
6802,744.51864
6803,694.62497
6804,734.67588
6805,817.35493
6806,756.59276
6807,787.55796
6808,951.32836
6809,872.44572
6810,1131.69318
6811,874.49698
6812,738.65377
6813,833.71331
6814,794.08411
6815,736.89167
6816,736.25463
6817,697.84632
6818,730.87687
6819,813.87485
6820,780.15523
6821,725.74702
6822,765.82906
6823,773.26964
6824,768.26261
6825,808.70944
6826,733.30201
6827,782.17112
6828,713.75359
6829,730.68102
6830,815.60133
6831,701.27152
6832,793.37406
6833,810.38635
6834,697.97252
6835,743.65867
6836,779.34537
6837,812.98233
6838,833.81476
6839,776.5496
6840,732.92974
6841,749.11521
6842,720.47641
6843,764.6957
6844,725.07742
6845,744.71158
6846,715.6655
6847,701.59016
6848,739.64383
6849,810.06294
6850,698.20423
6851,743.10725
6852,881.50848
6853,873.68974
6854,765.92228
6855,808.11361
6856,811.48252
6857,868.78442
6858,845.64156
6859,900.68064
6860,863.99745
6861,759.20592
6862,797.9927
6863,820.64984
6864,809.82279
6865,776.09927
6866,838.20659
6867,796.0473
6868,765.12641
6869,804.75318
6870,902.19402
6871,931.73157
6872,877.038
6873,884.11851
6874,908.1494
6875,927.58583
6876,934.8578
6877,832.60518
6878,927.78228
6879,857.01678
6880,853.48353
6881,867.70653
6882,914.26256
6883,880.7826
6884,906.9665
6885,899.64485
6886,880.82185
6887,943.16651
6888,967.3987
6889,911.82577
6890,1055.0858
6891,1031.66698
6892,980.86149
6893,892.71749
6894,860.45013
6895,937.53507
6896,982.1939
6897,926.30628
6898,859.22723
6899,868.12441
6900,871.06264
6901,852.27817
6902,854.20183
6903,887.36057
6904,963.30941
6905,960.75767
6906,949.70616
6907,1002.66502
6908,1030.74468
6909,916.88846
6910,990.61938
6911,836.4096
6912,959.84577
6913,923.51446
6914,889.17576
6915,822.13605
6916,839.02768
6917,829.73599
6918,876.70769
6919,874.21551
6920,877.82737
6921,1201.54532
6922,1131.88262
6923,865.99335
6924,934.53641
6925,1026.05253
6926,935.73123
6927,891.45319
6928,875.51652
6929,863.4761
6930,781.14476
6931,799.74224
6932,830.60071
6933,836.58409
6934,799.64797
6935,789.8902
6936,819.06946
6937,806.2076
6938,831.15732
6939,848.2957
6940,1105.22762
6941,975.05936
6942,861.0912
6943,827.09336
6944,911.23736
6945,824.31899
6946,788.67898
6947,814.24489
6948,901.3569
6949,809.3614
6950,798.44425
6951,771.53194
6952,773.36786
6953,804.46608
6954,873.07824
6955,853.87445
6956,825.44989
6957,869.55567
6958,832.525
6959,825.15523
6960,788.538
6961,771.33153
6962,823.56159
6963,791.83725
6964,768.48712
6965,755.45184
6966,732.7539
6967,722.86375
6968,751.41831
6969,808.0292
6970,862.20365
6971,768.31068
6972,806.97967
6973,846.24302
6974,783.05994
6975,774.9476
6976,685.98293
6977,737.25412
6978,721.6144
6979,792.18345
6980,832.18511
6981,858.37839
6982,654.52146
6983,722.83149
6984,756.46487
6985,743.37527
6986,710.44887
6987,745.57063
6988,694.19974
6989,738.00783
6990,703.60897
6991,756.99685
6992,770.23673
6993,697.14618
6994,691.35596
6995,663.76814
6996,691.01818
6997,661.25781
6998,926.88122
6999,719.80116
7000,696.41054
7001,687.11548
7002,621.95814
7003,625.87914
7004,678.19549
7005,814.28434
7006,722.02611
7007,821.19579
7008,719.18763
7009,726.48016
7010,758.62382
7011,862.38185
7012,668.03825
7013,662.52181
7014,797.32347
7015,778.96627
7016,1124.63827
7017,952.17046
7018,732.89304
7019,825.33635
7020,780.10305
7021,758.13702
7022,808.43676
7023,914.5479
7024,864.6541
7025,812.85499
7026,780.73634
7027,687.28199
7028,730.08983
7029,740.17866
7030,717.41833
7031,782.00898
7032,749.87455
7033,746.83801
7034,768.09715
7035,829.73016
7036,774.72904
7037,807.31834
7038,872.25645
7039,1022.823
7040,748.99518
7041,724.21953
7042,704.29304
7043,722.72623
7044,741.50048
7045,773.47123
7046,757.95977
7047,741.88529
7048,771.40401
7049,864.47875
7050,903.21229
7051,753.69094
7052,797.46748
7053,793.37306
7054,843.32075
7055,884.43164
7056,895.83362
7057,781.22934
7058,771.5044
7059,766.32525
7060,781.4663
7061,914.2164
7062,922.49965
7063,817.35781
7064,885.2035
7065,840.07034
7066,846.22469
7067,887.40169
7068,894.49996
7069,884.76857
7070,863.29679
7071,888.1796
7072,819.86974
7073,841.42051
7074,950.94745
7075,933.69078
7076,981.75651
7077,958.44615
7078,975.66925
7079,940.63024
7080,929.664
7081,927.07353
